Date,PX_LAST,PX_VOLUME
1/13/2017,59.27,747783
1/17/2017,58.75,535584
1/18/2017,58.55,515419
1/19/2017,59.34,940055
1/20/2017,60.31,2404475
1/23/2017,60.74,899858
1/24/2017,61.63,1832039
1/25/2017,62.37,915196
1/26/2017,62.15,1163691
1/27/2017,61.75,809075
1/30/2017,60.5,1260648
1/31/2017,60.16,1096006
2/1/2017,60.6,820204
2/2/2017,60.48,779334
2/3/2017,60.3,947207
2/6/2017,60.67,1504722
2/7/2017,57.03,3778070
2/8/2017,57.24,1899495
2/9/2017,57.29,1127815
2/10/2017,57.84,1600232
2/13/2017,58.75,1502155
2/14/2017,58.06,1372280
2/15/2017,57.9,1464712
2/16/2017,57.83,1259382
2/17/2017,58.23,2525877
2/21/2017,57.91,1336002
2/22/2017,58.44,2570515
2/23/2017,57.99,1138549
2/24/2017,58.13,1136335
2/27/2017,57.63,504485
2/28/2017,57.62,1036407
3/1/2017,59.22,1783658
3/2/2017,59.45,1521369
3/3/2017,59.28,1133378
3/6/2017,59.15,1126063
3/7/2017,59.09,1360413
3/8/2017,58.31,1239755
3/9/2017,58.83,1765317
3/10/2017,60.05,1032301
3/13/2017,60.36,810472
3/14/2017,59.58,655228
3/15/2017,60.4,856476
3/16/2017,60.39,1069187
3/17/2017,61.19,1393311
3/20/2017,61.36,658595
3/21/2017,59.6,820527
3/22/2017,61.22,2581448
3/23/2017,61.55,1733078
3/24/2017,61.15,1049153
3/27/2017,61.45,681904
3/28/2017,61.81,1179419
3/29/2017,61.38,562854
3/30/2017,61.5,641598
3/31/2017,69.59,14122220
4/3/2017,70.38,4719599
4/4/2017,71.38,3108739
4/5/2017,71.85,2140800
4/6/2017,73,1461767
4/7/2017,75.24,4167310
4/10/2017,75.23,3068269
4/11/2017,75.38,2242699
4/12/2017,72.89,2672554
4/13/2017,72.56,1930377
4/17/2017,73.48,1615496
4/18/2017,73.85,1557785
4/19/2017,73.49,1461797
4/20/2017,73.41,1112667
4/21/2017,72.67,1521266
4/24/2017,73.65,1429182
4/25/2017,73.74,1145101
4/26/2017,73.5,1545654
4/27/2017,73.53,1767299
4/28/2017,73.23,590520
5/1/2017,73.51,1047059
5/2/2017,73.77,1163052
5/3/2017,71.3,3932658
5/4/2017,70.73,2365284
5/5/2017,73.29,1990998
5/8/2017,72.85,1224434
5/9/2017,72.6,1034036
5/10/2017,74.09,1679094
5/11/2017,73.54,951011
5/12/2017,72.75,731444
5/15/2017,74.85,1656645
5/16/2017,75.67,1565960
5/17/2017,73.71,1615260
5/18/2017,72.34,1871229
5/19/2017,74.31,1546888
5/22/2017,74.59,858731
5/23/2017,74.52,1268881
5/24/2017,74.66,649724
5/25/2017,75.32,681323
5/26/2017,75.25,685195
5/30/2017,75,549302
5/31/2017,75.37,1977355
6/1/2017,76.13,897260
6/2/2017,76.47,755437
6/5/2017,75.81,500748
6/6/2017,76,1194497
6/7/2017,76.19,983465
6/8/2017,76.25,967627
6/9/2017,76.62,707264
6/12/2017,75.42,851295
6/13/2017,76.77,1306880
6/14/2017,75.82,1513131
6/15/2017,75.82,1282478
6/16/2017,76.15,1772468
6/19/2017,75.61,1681705
6/20/2017,75.83,959986
6/21/2017,75.59,1067526
6/22/2017,74.26,716546
6/23/2017,74.78,1135108
6/26/2017,74.77,477568
6/27/2017,74.01,534702
6/28/2017,75.02,510416
6/29/2017,73.36,994490
6/30/2017,73.05,3335164
7/3/2017,73.57,551592
7/5/2017,73.55,922494
7/6/2017,73.6,743465
7/7/2017,74.59,682479
7/10/2017,75.87,1052674
7/11/2017,74.23,1308302
7/12/2017,75.53,793092
7/13/2017,76.83,1402243
7/14/2017,76.49,894203
7/17/2017,76.78,738957
7/18/2017,76,661522
7/19/2017,76.18,731865
7/20/2017,75.79,435798
7/21/2017,76.06,454821
7/24/2017,76.8,649068
7/25/2017,77.99,847993
7/26/2017,77,748603
7/27/2017,76.63,487565
7/28/2017,76.65,588905
7/31/2017,76.38,706229
8/1/2017,77.35,1072165
8/2/2017,83.85,4997914
8/3/2017,83.34,2496943
8/4/2017,84.35,1097534
8/7/2017,84.6,1205446
8/8/2017,84.37,1191507
8/9/2017,84.61,1263916
8/10/2017,83.05,1164788
8/11/2017,82.73,774942
8/14/2017,83.35,777438
8/15/2017,84.56,920809
8/16/2017,84.74,1083425
8/17/2017,82.78,1061898
8/18/2017,82.63,885445
8/21/2017,83.46,428427
8/22/2017,84.46,571440
8/23/2017,84.42,584302
8/24/2017,84.11,796227
8/25/2017,84.3,588858
8/28/2017,84.54,542004
8/29/2017,84.43,633195
8/30/2017,84.48,591496
8/31/2017,86.22,2516511
9/1/2017,87.41,1056872
9/5/2017,85.62,782259
9/6/2017,86.3,927640
9/7/2017,87.66,860293
9/8/2017,87.14,774829
9/11/2017,88.97,1477050
9/12/2017,89.7,1170578
9/13/2017,89.64,853398
9/14/2017,89.81,2113344
9/15/2017,89.56,1362888
9/18/2017,91.36,1537848
9/19/2017,92.14,1578737
9/20/2017,91.95,1273730
9/21/2017,90.44,1234207
9/22/2017,89.95,1300882
9/25/2017,86.01,2605322
9/26/2017,85.71,1354117
9/27/2017,87.19,1093365
9/28/2017,87.96,1079767
9/29/2017,89.31,1250700
10/2/2017,88.85,1051133
10/3/2017,90.31,1376926
10/4/2017,90.96,1302252
10/5/2017,91.72,1056129
10/6/2017,91.16,1055322
10/9/2017,90.76,458893
10/10/2017,90.68,675825
10/11/2017,92.43,802460
10/12/2017,92.93,934782
10/13/2017,93.72,1045987
10/16/2017,95.01,1107613
10/17/2017,94.42,962466
10/18/2017,94.06,871849
10/19/2017,94.12,758084
10/20/2017,94.55,832994
10/23/2017,94.21,642927
10/24/2017,94.17,716956
10/25/2017,93.21,973989
10/26/2017,93.14,730344
