Date,PX_LAST,PX_VOLUME
8/7/2017,7.65,2100302
8/8/2017,7.57,2192429
8/9/2017,7.78,2193352
8/10/2017,7.83,2016371
8/11/2017,7.93,1805519
8/14/2017,7.81,1258437
8/15/2017,7.72,1113728
8/16/2017,7.91,2513470
8/17/2017,7.77,1552108
8/18/2017,7.67,2420619
8/21/2017,7.8,822374
8/22/2017,7.71,589514
8/23/2017,7.75,849014
8/24/2017,7.77,773526
8/25/2017,7.82,779008
8/28/2017,8.07,1463741
8/29/2017,8.24,1719820
8/30/2017,8.13,957347
8/31/2017,8.33,1364694
9/1/2017,8.29,905106
9/5/2017,8.4,1514181
9/6/2017,8.37,1476349
9/7/2017,8.53,1863816
9/8/2017,8.45,1031792
9/11/2017,7.1,9907436
9/12/2017,7.23,3975603
9/13/2017,7.36,2763195
9/14/2017,7.5,2751002
9/15/2017,7.4,5094209
9/18/2017,7.24,1693551
9/19/2017,7.14,1945397
9/20/2017,7.06,1770707
9/21/2017,6.94,1615258
9/22/2017,6.96,1428026
9/25/2017,7.17,1441102
9/26/2017,6.99,1009143
9/27/2017,6.78,1872777
9/28/2017,6.82,730607
9/29/2017,6.76,2264015
10/2/2017,6.67,4487765
10/3/2017,6.84,1527812
10/4/2017,6.84,1357760
10/5/2017,6.86,2438076
10/6/2017,7.07,1839119
10/9/2017,7.25,1445202
10/10/2017,7.08,2300288
10/11/2017,7.17,1453331
10/12/2017,7.2,1639612
10/13/2017,7.1,1236538
10/16/2017,7,3353996
10/17/2017,7.12,1569253
10/18/2017,7.14,2953322
10/19/2017,7.17,1522045
10/20/2017,7.11,1024554
10/23/2017,6.94,1186138
10/24/2017,6.69,1746542
10/25/2017,6.49,2449013
10/26/2017,6.24,2446211
10/27/2017,6.31,1423658
10/30/2017,6.49,1878275
10/31/2017,6.32,1536515
11/1/2017,6.25,2035028
11/2/2017,6.42,2289607
11/3/2017,6.37,1395079
11/6/2017,6.39,1828362
11/7/2017,6.23,1691051
11/8/2017,6.31,1463999
11/9/2017,6.32,1265077
11/10/2017,6.26,1018933
11/13/2017,6.21,1091112
11/14/2017,6.2,1454828
11/15/2017,6.18,2125047
11/16/2017,6.18,1911825
11/17/2017,6.39,3087254
11/20/2017,6.39,2116547
11/21/2017,6.78,2910241
11/22/2017,6.96,3286269
11/24/2017,6.65,1151193
11/27/2017,6.63,1223395
11/28/2017,6.51,1353133
11/29/2017,6.29,2056430
11/30/2017,6.33,1866528
12/1/2017,6.32,1254444
12/4/2017,6.14,2122221
12/5/2017,6.08,2555832
12/6/2017,6.11,2065494
12/7/2017,6.13,1909732
12/8/2017,6.3,1667465
12/11/2017,6.1,2917021
12/12/2017,6.15,2070362
12/13/2017,6.36,2331079
12/14/2017,6.15,2280387
12/15/2017,6.03,5919430
12/18/2017,6.15,1737942
12/19/2017,6.15,1144218
12/20/2017,6.34,1174491
12/21/2017,6.46,1239110
12/22/2017,6.63,1420038
12/26/2017,6.64,1022563
12/27/2017,6.5,2755754
12/28/2017,6.52,991500
12/29/2017,6.51,1023919
